row_id,source,report_date,status_id,water_source,water_tech,install_year,installer,fecal_coliform_value,fecal_coliform_presence,activity_id,clean_country_id,clean_country_name,clean_adm1,water_source_clean,water_source_category,water_tech_clean,_facility_type,management_clean,status_clean,count,updated,pay_clean,subjective_quality_clean,dataset_title
8621,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,Yes,Protected spring,,1990,,,,010-00734,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10016,"Ministry of Water and Environment, Uganda",2010-04-23T00:00:00.000,Yes,Deep borehole,,1995,,,,010-00987,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
9552,Water For People,2005-09-07T00:00:00.000,Yes,,Gravity Fed System|Public Stand Post,,,,,,UGA,Uganda,Western,,,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
12910,Water For People,2005-09-07T00:00:00.000,No,,Protected Spring,,,,,,UGA,Uganda,Western,Protected Well,Well,,Improved,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9889,Water For People,2019-03-20T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
11182,"Ministry of Water and Environment, Uganda",2010-08-04T00:00:00.000,Yes,Rainwater Harvest Tank,,2004,,,,010-01234,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Other Institutional Management,"Functional, not in use",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10180,Water For People,2020-02-24T00:00:00.000,Yes,,Protected deep borehole,,,,Present,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
13372,"Ministry of Water and Environment, Uganda",2010-05-07T00:00:00.000,No,Deep borehole,,1998,,,,072-00955,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
9086,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,No,Deep borehole,,2007,,,,010-00831,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
10534,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,Yes,Rainwater Harvest Tank,,2009,,,,010-01004,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
9946,"Ministry of Water and Environment, Uganda",2010-04-23T00:00:00.000,Yes,Deep borehole,,2004,,,,010-00975,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
12719,"Ministry of Water and Environment, Uganda",2010-05-09T00:00:00.000,Yes,Protected spring,,2005,,,,072-00837,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
7717,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,Yes,Protected spring,,1984,,,,010-00574,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
13117,Water For People,2020-02-22T00:00:00.000,Yes,,Protected Spring,,,,,,UGA,Uganda,Eastern,Protected Well,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
12517,"Ministry of Water and Environment, Uganda",2010-07-19T00:00:00.000,Yes,Deep borehole,,1998,,,,072-00802,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11586,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Public Stand Post,,2005,,,,072-00665,UGA,Uganda,Northern,,,Public Tapstand,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
8892,Water For People,2019-03-22T00:00:00.000,Yes,,Pumped piped system,,,,Present,,UGA,Uganda,Western,Surface Water (River/Stream/Lake/Pond/Dam),Surface Water,,No facilities,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9301,Water For People,2005-09-07T00:00:00.000,No,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
12116,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,2008,,,,072-00747,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
8396,Drop in the Bucket,2018-07-16T00:00:00.000,Yes,,India Mark II Hand pump,,,,,,UGA,Uganda,Northern,Protected Well,Well,Hand Pump - India Mark,Improved,,Non-Functional,1,2020-07-29T19:21:47.000,,,WPDx Reingestion_Global
11693,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,1989,,,,072-00684,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
12110,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,No,Deep borehole,,1994,,,,072-00746,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
10972,Water For People,2018-03-05T00:00:00.000,Yes,,Protected spring catchment,,,,,,UGA,Uganda,Western,Protected Well,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9757,"Ministry of Water and Environment, Uganda",2010-04-22T00:00:00.000,Yes,Rainwater Harvest Tank,,2009,,,,010-00916,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Other Institutional Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
11388,Water For People,2018-03-05T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10207,Water For People,2005-09-07T00:00:00.000,No,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
11512,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Rainwater Harvest Tank,,1998,,,,072-00654,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Other Institutional Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10832,Water For People,2018-02-27T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9149,Water For People,2018-03-02T00:00:00.000,No,,Gravity Fed System|Kiosk or Public stand Post,,,,,,UGA,Uganda,Western,,,Public Tapstand,Improved,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8975,Water For People,2019-03-20T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10117,Water For People,2005-09-07T00:00:00.000,Yes,,Pumped Piped System|Public Stand Post,,,,,,UGA,Uganda,Western,Piped Water,Piped Water,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8760,CARE-Uganda-Otuke,2015-02-02T00:00:00.000,Yes,,Borehole or tubewell,,,,,,UGA,Uganda,Northern,Borehole/Tubewell,Well,,Improved,,Functional,1,2020-07-29T19:21:47.000,,,WPDx Reingestion_Global
11683,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Public Stand Post,,2005,,,,072-00682,UGA,Uganda,Northern,,,Public Tapstand,Improved,Other Institutional Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11635,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,1965,,,,072-00674,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
8326,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,No,Rainwater Harvest Tank,,,,,,010-00679,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
12453,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,1954,,,,072-00788,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Other Institutional Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
10402,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Spring,,,,,,UGA,Uganda,Western,Protected Well,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10244,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,Yes,Shallow well,,2007,,,,010-01069,UGA,Uganda,Northern,Undefined Well,Well,,Unknown,Other Institutional Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
11759,Water For People,2018-03-02T00:00:00.000,Yes,,Gravity Fed System|Kiosk or Public stand Post,,,,,,UGA,Uganda,Western,,,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9778,Water For People,2018-02-28T00:00:00.000,Yes,,Protected deep borehole,,,,,,UGA,Uganda,Western,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
12272,Water For People,2020-02-22T00:00:00.000,Yes,,Protected Shallow Well,,,,Present,,UGA,Uganda,Eastern,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10757,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,No,Deep borehole,,1991,,,,010-01154,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
12270,"Ministry of Water and Environment, Uganda",2010-08-05T00:00:00.000,Yes,Deep borehole,,2007,,,,072-00767,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
12874,"Ministry of Water and Environment, Uganda",2010-05-09T00:00:00.000,Yes,Deep borehole,,2005,,,,072-00864,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11618,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
11192,Water For People,2019-03-14T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
7918,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,No,Deep borehole,,,,,,010-00592,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11603,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Public Stand Post,,2005,,,,072-00668,UGA,Uganda,Northern,,,Public Tapstand,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
13015,Water For People,2005-09-07T00:00:00.000,Yes,,Pumped Piped System|Public Stand Post,,,,,,UGA,Uganda,Western,Piped Water,Piped Water,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
13528,"Ministry of Water and Environment, Uganda",2010-05-07T00:00:00.000,Yes,Deep borehole,,2001,,,,072-00988,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Other Institutional Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10762,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,Yes,Deep borehole,,2004,,,,010-01155,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11531,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,1998,,,,072-00658,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
8956,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,Yes,Protected spring,,1990,,,,010-00809,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
8108,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Protected spring,,1999,,,,010-00635,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
8294,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Protected spring,,,,,,010-00674,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
13030,"Ministry of Water and Environment, Uganda",2010-05-09T00:00:00.000,Yes,Protected spring,,1996,,,,072-00887,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11597,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,2005,,,,072-00667,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
12783,"Ministry of Water and Environment, Uganda",2010-05-09T00:00:00.000,Yes,Shallow well,,2002,,,,072-00846,UGA,Uganda,Northern,Undefined Well,Well,,Unknown,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11068,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Spring,,,,,,UGA,Uganda,Western,Protected Well,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
12026,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Rainwater Harvest Tank,,2009,,,,072-00730,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
11332,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
7976,Water For People,2019-03-19T00:00:00.000,No,,Protected deep borehole,,,,,,UGA,Uganda,Western,Borehole/Tubewell,Well,,Improved,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10323,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,No,Rainwater Harvest Tank,,1988,,,,010-01087,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Other Institutional Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10674,Water For People,2018-03-02T00:00:00.000,Yes,,Gravity Fed System|Kiosk or Public stand Post,,,,,,UGA,Uganda,Western,,,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8145,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Spring,,,,,,UGA,Uganda,Western,Protected Well,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10721,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,No,Deep borehole,,2005,,,,010-01145,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,Bad taste,Ministry of Water and Environment_Uganda_2009
10061,Water For People,2019-03-18T00:00:00.000,No,,Gravity Fed system,,,,Present,,UGA,Uganda,Western,Surface Water (River/Stream/Lake/Pond/Dam),Surface Water,,No facilities,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10138,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,Yes,Deep borehole,,1989,,,,010-01048,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
10772,Water For People,2019-03-18T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9418,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Protected spring,,1989,,,,010-00889,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10239,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,No,Public Stand Post,,2008,,,,010-01068,UGA,Uganda,Northern,,,Public Tapstand,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10787,Water For People,2005-09-07T00:00:00.000,Yes,,Pumped Piped System|Public Stand Post,,,,,,UGA,Uganda,Western,Piped Water,Piped Water,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10864,"Ministry of Water and Environment, Uganda",2013-08-06T00:00:00.000,Yes,Deep borehole,,2013,,,,010-01942,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11480,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,1991,,,,072-00650,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
9584,"Ministry of Water and Environment, Uganda",2010-04-23T00:00:00.000,Yes,Deep borehole,,2002,,,,010-00971,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
10875,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,Yes,Deep borehole,,1983,,,,010-01166,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
11424,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,1995,,,,072-00643,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
10006,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
13138,Water For People,2018-02-27T00:00:00.000,Yes,,Gravity Fed System|Kiosk or Public stand Post,,,,Present,,UGA,Uganda,Western,,,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9256,Water For People,2020-02-14T00:00:00.000,No,,Protected deep borehole,,,,Present,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
13436,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,2007,,,,072-00970,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
12021,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,Yes,Deep borehole,,1954,,,,072-00729,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
12786,Water For People,2005-09-07T00:00:00.000,No,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
11371,"Ministry of Water and Environment, Uganda",2010-04-23T00:00:00.000,Yes,Deep borehole,,2005,,,,010-01275,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
9672,Water For People,2020-02-18T00:00:00.000,Yes,,Protected deep borehole,,,,Present,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10412,"Ministry of Water and Environment, Uganda",2010-04-27T00:00:00.000,Yes,Deep borehole,,1989,,,,010-01105,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
9662,"Ministry of Water and Environment, Uganda",2010-04-24T00:00:00.000,Yes,Deep borehole,,2001,,,,010-01242,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Other Institutional Management,"Functional, not in use",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
11073,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
11160,"Ministry of Water and Environment, Uganda",2010-04-24T00:00:00.000,Yes,Deep borehole,,2007,,,,010-01228,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, not in use",1,2020-01-01T00:00:00.000,,Bad color,Ministry of Water and Environment_Uganda_2009
12378,Water For People,2020-02-24T00:00:00.000,Yes,,Protected Spring,,,,Present,,UGA,Uganda,Eastern,Protected Well,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8860,Water For People,2020-02-24T00:00:00.000,Yes,,Protected Shallow Well,,,,Present,,UGA,Uganda,Eastern,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8411,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Deep borehole,,2007,,,,010-00693,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
12191,Water For People,2018-03-01T00:00:00.000,Yes,,Gravity Fed System|Kiosk or Public stand Post,,,,Present,,UGA,Uganda,Western,,,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
8626,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,Yes,Protected spring,,1990,,,,010-00735,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
12485,Water For People,2005-09-07T00:00:00.000,Yes,,Gravity Fed System|Public Stand Post,,,,,,UGA,Uganda,Western,,,Public Tapstand,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
10609,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,Yes,Deep borehole,,1991,,,,010-01120,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
12406,Water For People,2018-02-27T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Western,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
13511,"Ministry of Water and Environment, Uganda",2010-05-07T00:00:00.000,Yes,Deep borehole,,1996,,,,072-00983,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
9726,"Ministry of Water and Environment, Uganda",2010-04-22T00:00:00.000,Yes,Deep borehole,,1960,,,,010-00908,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
